ID_fishnet,slope_mean,flowacc_mean,NEAR_DIST,elevation_mean,inundation_reclass,impervious_area
4580,0.202507804,19.77272727,1277.233667,1042.045455,0,3108530.78
4581,0.281570743,38.39,1077.233667,1040.927273,0,3100612.544
4582,2.917936325,22.12727273,877.2336671,1041.01,0,1882297.356
4583,7.272255928,39.23636364,677.2336671,1038.045455,0,1894147.641
4584,2.556420506,109.7181818,477.2336671,1016.5,1,1895607.309
4585,1.050195969,132.6727273,277.2336671,1001.5,1,1882297.356
4586,1.460405518,534.98,77.23366708,998.6090909,1,1899777.467
4587,0.69226964,139496.9,0,998.76,1,1884396.11
4588,0.808374945,51.91818182,112.8117848,995.4,1,1885722.731
4589,1.881941531,14.69090909,252.1689216,997.1272727,1,1882297.356
4590,4.444198665,18.18,391.5260585,1001.209091,1,376.334809
4591,7.144920895,5.927272727,530.8831953,1007.09,1,1885079.874
4592,0.405982875,5.018181818,670.2403322,1034.063636,0,1888369.514
4593,0.609740081,6.636363636,779.0626041,1042.2,0,1894916.064
4594,0.525317538,4.42,897.9602079,1043.363636,0,1907989.695
4595,0.499847782,6.990909091,1030.832976,1044.57,0,1904239.687
4596,0.58953659,2.654545455,1166.311663,1045.609091,0,1909907.056
4597,0.457631172,11.19090909,1316.369382,1046.563636,0,1894695.453
4598,0.295149196,63.97272727,1478.300986,1045.127273,0,1894380.525
4599,0.647714332,3.31,1648.611313,1044.154545,0,1884125.804
4600,0.460185869,9.590909091,1824.956086,1044.75,0,2013505.569
4601,0.614196403,73.02727273,2005.744294,1044.445455,0,144076.4879
4602,0.69682273,230.9,2189.87571,1043.145455,0,165186.0379
4603,1.330402358,94.2,2369.916432,1041.654545,0,139617.0003
4604,1.455770513,122.3181818,2550.388052,1042,0,3416500.631
4605,1.765805742,35.63636364,2733.579071,1042.490909,0,3351979.211
4606,1.145296775,10.9,2918.977537,1044.4,0,3297371.734
4607,0.609318993,44.03636364,3106.188207,1048.427273,0,3722727.197
4608,0.756852131,58.83,3294.902199,1049.463636,0,426540.9233
4609,0.751677637,8.045454545,3484.875295,1049.87,0,426540.9233
4610,0.31414956,2.727272727,3675.912287,1051.981818,0,4844525.119
4611,0.649599691,3.409090909,3867.855538,1053.818182,0,1307520.657
4612,1.202531031,9.33,4060.576533,1053.3,0,4417878.087
4613,1.18556427,15.64545455,4253.96957,1050.19,0,4417878.087
4614,0.783146217,36.47272727,4447.94699,1046.272727,0,1307520.657
4615,1.031425735,43.39090909,4642.43554,1042.872727,0,1307520.657
4616,1.136663355,43.39,4712.131898,1040.154545,0,5305440.707
4617,1.137888162,71.50909091,4589.394241,1036.99,0,3997920.049
4618,1.037237397,113.9363636,4472.235678,1033.9,0,3997920.049
4619,0.509459256,16.00909091,4361.105872,1030.827273,0,3997920.049
4620,0.558699788,2.681818182,4256.477052,1029.7,0,389816.3982
4621,0.685174881,170.36,4158.839906,1030.509091,0,389816.3982
4622,0.462058225,176.7818182,4068.697805,1028.72,0,389816.3982
4623,0.303741574,131.0454545,3986.559206,1027.445455,0,3110357.429
4624,0.993501986,49.98181818,3912.928158,1026.109091,0,0
4625,1.576601855,7.2,3848.293029,1027.3,0,0
4626,1.044395336,2.281818182,3793.113721,1031.94,0,103.6717699
4627,1.008897026,16.9,3747.807915,1034.354545,0,0
4628,0.619777753,51.89090909,3712.737082,1030.472727,0,806.2298582
4629,0.71515367,93.85,3688.193203,1028.590909,0,0
4630,0.277231118,118.6454545,3674.387237,1027.09,0,0
4631,0.522074783,11.1,3671.153628,1025.809091,0,3110357.429
4632,0.661756354,21.18181818,3671.440322,1026.290909,0,0
4633,1.414325022,9.909090909,3679.378549,1026.872727,0,0
4634,2.662967003,2.72,3698.131822,1029.336364,0,0
4635,3.498261259,3.172727273,3727.536913,1036.52,0,0
4636,2.384910113,12.12727273,3767.344411,1034.354545,0,0
4637,0.991698125,906.5727273,3817.228887,1023.009091,0,2252.741766
4638,0.824474121,5.3,3876.801367,1020.072727,0,2321.756529
4639,0.634587714,5.4875,3945.623057,1022.63,0,3110357.429
4677,0.919234165,36.39669421,10211.09837,1132.060606,0,0
4678,0.991385589,71.05785124,10024.47792,1133.661157,0,0
4679,2.172832949,55.62809917,9838.383258,1135.801653,0,0
4680,2.900286808,32.48760331,9652.8448,1139.371901,0,0
4681,3.309849178,18.28181818,9467.895244,1145.107438,0,0
4682,3.296089344,26.7768595,9283.569785,1150.945455,0,4901.065208
4683,3.820796005,17.76033058,9099.906349,1155.801653,0,4968.348484
4684,3.335426192,3.140495868,8916.945843,1161.280992,0,2481101.039
4685,2.298381276,8.281818182,8734.732439,1170.92562,0,0
4686,2.198680344,32.56198347,8553.313884,1168.636364,0,0
4687,1.910112238,174.3553719,8372.741845,1164.396694,0,0
4688,0.819828755,35.51239669,8193.072294,1161.834711,0,0
4689,0.76341897,192.8272727,8014.365928,1162.173554,0,0
4690,1.182369333,14.80991736,7836.688639,1162.927273,0,0
4691,1.318453334,13.66942149,7660.112038,1164.107438,0,3595.50826
4692,0.867417784,6.479338843,7484.714026,1166.041322,0,2483298.034
4693,0.397848222,6.752066116,7310.579434,1167.68595,0,2479620.234
4694,0.55624869,3.190909091,7137.80073,1167.628099,0,0
4695,0.656235477,5.305785124,6966.4788,1166.709091,0,0
4696,1.492895415,9.834710744,6796.723805,1165.38843,0,0
4697,1.988743552,5.776859504,6628.65613,1164.644628,0,0
4698,2.034558525,5.118181818,6462.407423,1166.834711,0,0
4699,1.413810957,11.97520661,6298.121729,1165.827273,0,0
4700,1.498108742,21.43801653,6135.956724,1161.272727,0,1446.759807
4701,1.529633587,65.33884298,5976.085051,1157.247934,0,2479620.234
4702,1.585823758,126.7363636,5818.695742,1151.884298,0,0
4703,1.825603153,35.60330579,5663.995741,1147.245455,0,0
4704,2.056707139,27.16528926,5512.211476,1144.066116,0,0
4705,2.502635477,9.173553719,5363.590492,1141.603306,0,0
4706,4.682264326,93.07438017,5218.403068,1138.231405,0,0
4707,0.466481686,261.9909091,5076.562411,1125.677686,0,0
4708,0.671135606,8.231404959,4938.012859,1118.481818,0,2486456.968
4709,0.602865977,22.50413223,4803.796006,1117.818182,0,2491574.328
4710,0.598968277,45.48760331,4674.285094,1116.049587,0,2495320.716
4711,0.693370181,5.409090909,4549.882,1114.991736,0,2494128.307
4712,1.266368482,13.33884298,4431.016959,1114.7,0,2492944.932
4713,1.328133858,19.24793388,4318.147331,1111.793388,0,2493481.531
4714,1.479663732,25.3553719,4211.75515,1107.504132,0,2493743.904
4715,1.837733827,32.64545455,4112.343191,1102.694215,0,2498200.308
4716,1.897426041,44.01652893,4020.42928,1097.163636,0,2490255.411
4717,1.368373053,971.9256198,3936.538666,1090.727273,0,2483280.501
4718,0.657966021,2.165289256,3861.194342,1086.206612,0,2485923.8
4719,0.58872276,5.67768595,3794.905377,1089.752066,0,2494511.956
4720,1.111331986,13.03636364,3738.153541,1088.942149,0,2497845.382
4721,0.776840607,21.17355372,3682.764849,1086.318182,0,5599989.76
4722,1.145202593,2.479338843,3615.296376,1083.140496,0,3116462.697
4723,2.316424233,11.26446281,3450.967886,1083.165289,0,3117165.346
4724,2.238470532,22.86363636,3281.634193,1077.768595,0,3110226.172
4725,3.651459801,24.75206612,3115.937515,1070.927273,0,3126279.897
4726,2.829661716,225.7355372,2954.48984,1062.289256,0,3140969.794
4727,1.086941489,64.40495868,2798.026776,1049.702479,0,3191854.404
4728,0.966243738,3.954545455,2647.432239,1047.173554,0,3321724.896
4729,0.481154289,9.719008264,2503.60283,1049.381818,0,3247600.907
4730,0.50729449,9.652892562,2362.181474,1049.297521,0,3100588.025
4731,0.744798396,50.76859504,2223.067807,1048.702479,0,3103679.93
4732,0.801700662,60.75206612,2093.453427,1046.702479,0,3117251.24
4733,0.709062653,9.863636364,1975.617379,1045.38843,0,3114572.463
4734,0.674593251,2.909090909,1838.203979,1045.209091,0,3115825
4735,0.311023905,7.41322314,1709.305174,1044.85124,0,3117012.78
4736,0.024662123,4.008264463,1582.657616,1043.264463,0,3125677.949
4737,0.155919717,27.35454545,1460.120632,1043,0,3115160.606
4738,0.657985941,463.785124,1355.376965,1042.954545,0,3117095.602
4739,0.511677976,571.768595,1273.633061,1041.867769,0,3118515.032
4740,0.339866289,328.2561983,1195.458151,1041.016529,0,3113208.103
4741,0,23.45454545,1077.233667,1040.363636,0,4987307.703
4742,2.742883805,9.190082645,877.2336671,1041,0,1882297.356
4743,7.692012966,21.29752066,677.2336671,1038.644628,0,1907219.834
4744,1.299539664,41.85123967,477.2336671,1015.504132,0,1907696.513
4745,0.388485216,650.7355372,277.2336671,1000.586777,1,1907065.72
4746,0.794874529,903.8,77.23366708,999.0495868,1,1892915.115
4747,0.7823356,139060.9339,0,997.9090909,1,1892281.956
4748,1.14366305,9.925619835,122.7663329,996.2231405,1,1885816.966
4749,2.327461962,3.958677686,321.0818229,998.3305785,1,1882297.356
4750,3.293858522,22.84545455,487.821571,1003.933884,1,1882297.356
4751,6.809245319,11.68595041,668.2613643,1007.545455,1,1882297.356
4752,1.658834904,23.46280992,813.6962083,1029.380165,0,1882297.356
4753,0.91531943,12.33884298,953.0533452,1039.347107,0,1902293.447
4754,0.571473164,12.33636364,1055.514442,1041.933884,0,1897476.475
4755,0.926571739,19.19834711,1180.314839,1042.8,0,1896251.923
4756,1.196719536,3.495867769,1313.187607,1043.520661,1,1888737.965
4757,1.106600148,12.03305785,1449.146899,1045.123967,0,1890780.632
4758,1.091267734,92.23966942,1597.677123,1043.710744,0,1883367.95
4759,0.975732358,4.290909091,1756.450297,1042.421488,0,2002857.72
4760,0.962976764,5.826446281,1922.930862,1043.618182,0,133678.9692
4761,1.192272882,4.537190083,2095.282453,1043.520661,0,130990.7026
4762,1.443993239,274.5206612,2272.169451,1042.487603,0,148614.1314
4763,1.056942657,221.0272727,2452.610745,1039.289256,0,70516.15037
4764,0.509223914,67.0661157,2635.8765,1038.490909,0,3196349.497
4765,1.352292401,14.6446281,2817.13002,1039.404959,0,3130220.573
4766,1.472752147,13.55371901,2997.364988,1041.107438,0,3130812.693
4767,1.119188853,115.0247934,3179.964181,1044.495868,0,437032.0176
4768,1.172581575,21.26363636,3364.54269,1046.280992,0,426540.9233
4769,1.208217741,6.917355372,3550.79186,1048.109091,0,426540.9233
4770,0.813484057,5.016528926,3738.462004,1050.917355,0,4844642.758
4771,0.80041191,9.190082645,3927.349421,1052.396694,0,4447772.03
4772,0.794076147,8.3,4117.286581,1051.727273,0,4447975.168
4773,1.001994022,17.94214876,4308.134644,1050.2,0,1307520.657
4774,1.257066545,14.72727273,4499.77771,1047.31405,0,1307520.657
4775,1.270743334,37.76859504,4690.135724,1043.793388,0,1307520.657
4776,1.144134404,62.97272727,4558.039664,1039.090909,0,4915624.309
4777,1.199874878,84.9338843,4431.035776,1035.545455,0,3608103.651
4778,0.841587702,194.0661157,4309.574284,1031.909091,0,3608103.651
4779,0.909548921,42.82644628,4194.136738,1028.876033,0,3997920.049
4780,0.533772067,2.338842975,4085.23383,1028.694215,0,3997920.049
4781,0.999020149,4.709090909,3983.401551,1030.619835,0,3997920.049
4782,0.682227086,194.2066116,3889.195339,1028.981818,0,3997920.049
4783,0.528156992,211.1322314,3803.181937,1026.760331,0,3997920.049
4784,0.545139997,43.52066116,3725.928786,1026.983471,0,0
4785,1.088296875,11.62727273,3657.990949,1028,0,0
4786,1.269141897,2.719008264,3599.895867,1030.336364,0,0
4787,1.16211106,10.71900826,3552.126506,1033.553719,0,0
4788,0.61377225,25.32231405,3515.103866,1030.842975,0,0
4789,0.721590581,6.590909091,3489.170052,1028.77686,0,0
4790,0.642259887,57.04132231,3474.573372,1028.081818,0,0
4791,0.304906008,152.4132231,3471.153628,1026.008264,0,3110357.429
4792,0.384723681,18.9338843,3471.456839,1025.22314,0,0
4793,0.983484098,9.272727273,3479.851298,1026.041322,0,0
4794,2.523163317,5.827272727,3499.673917,1027.702479,0,0
4795,2.715611491,5.247933884,3530.732217,1031.136364,0,0
4796,1.988793214,16.27272727,3572.733191,1031.016529,0,0
4797,1.242704144,878.8760331,3625.296529,1023.107438,0,2672.048013
4798,0.576502054,3.763636364,3687.970633,1020.231405,0,2625.298826
4799,0.594527393,2.386363636,3760.249973,1023.254545,0,3110357.429
4837,1.539418207,9.479338843,10141.55872,1133.636364,0,0
4838,2.962662112,24.12396694,9953.634556,1136.380165,0,0
4839,3.653275459,44.66115702,9766.19007,1141.165289,0,0
4840,4.406972071,15.2231405,9579.25342,1147.289256,0,0
4841,4.101579833,17.02727273,9392.854928,1155.305785,0,0
4842,4.397627582,11.61157025,9207.027278,1162.354545,0,4980.95927
4843,4.520852014,10.83471074,9021.805746,1168.305785,0,5100.024149
4844,2.438992211,3.066115702,8837.228441,1173.900826,0,2481101.039
4845,1.930022025,12.15454545,8653.336589,1178.14876,0,2096.474313
4846,1.298140402,36.8677686,8470.174835,1172.9,0,2248.869888
4847,1.418000801,148.7272727,8287.791585,1169.264463,0,0
4848,1.138900813,25.82644628,8106.239384,1166.909091,0,0
4849,0.893197979,161.7818182,7925.575346,1164.520661,0,0
4850,0.78052679,43.55371901,7745.861616,1164.072727,0,0
4851,0.55824803,6.52892562,7567.165902,1166.173554,0,0
4852,0.433235165,2.090909091,7389.562057,1168.090909,0,0
4853,0.668275889,3.958677686,7213.130735,1169.239669,0,2479620.234
4854,0.62148132,10.17272727,7037.960117,1168.231405,0,0
4855,0.618031899,12.76033058,6864.146722,1166.118182,0,0
4856,1.357900709,4.67768595,6691.796308,1165.190083,0,0
4857,1.599397956,1.975206612,6521.024877,1166.289256,0,0
4858,2.15997236,3.463636364,6351.95978,1169.710744,0,0
4859,1.939359408,4.05785124,6184.740953,1167.736364,0,0
4860,2.321411313,6.570247934,6019.522263,1162.123967,0,4109.527616
4861,2.310868021,8.727272727,5856.47299,1156.289256,0,2481906.283
4862,2.028666846,18.56363636,5695.779445,1149.991736,0,2479761.834
4863,1.97423575,160.0247934,5537.646711,1144.409091,0,0
4864,1.768730787,63.74380165,5382.300503,1139.347107,0,0
4865,2.849199919,22.27272727,5229.989132,1135.46281,0,0
4866,2.453267362,281.6446281,5080.985527,1131.661157,0,0
4867,0.374586875,17.74545455,4935.589279,1121.22314,0,2487672.135
4868,0.562173824,7.917355372,4793.724739,1119.318182,0,2499012.053
4869,0.618043866,15.61157025,4655.34982,1119.033058,0,2496993.013
4870,0.524757701,14.45454545,4521.588993,1117.842975,0,2495305.77
4871,0.555079597,8.490909091,4392.86377,1116.735537,0,2493397.599
4872,1.317722647,17.1322314,4269.62963,1116.081818,0,2493301.702
4873,1.417845761,26.37190083,4152.375495,1113.099174,0,2497387.423
4874,1.505085098,41.02479339,4041.621868,1108.46281,0,2497203.332
4875,1.946538095,53.3,3937.917267,1103.347107,0,2504939.151
4876,2.339918724,283.9586777,3841.832568,1097.836364,0,2492159.353
4877,0.977029588,653.3801653,3753.952924,1090.380165,0,2492140.974
4878,1.00570728,3.603305785,3674.867022,1085.53719,0,2496906.549
4879,0.719281437,6.041322314,3605.153631,1088.966942,0,2497860.32
4880,0.793122873,11.43636364,3545.365676,1088.256198,0,2495820.472
4881,0.580873037,22.07438017,3491.174049,1086.390909,0,5598311.504
4882,1.222274432,51.54545455,3437.554993,1083.619835,0,3118176.888
4883,2.35493028,65.51239669,3332.755774,1082.024793,0,3114495.144
4884,2.403880112,84.9,3176.936846,1075.123967,0,3116605.313
4885,3.82208011,86.36363636,3005.473564,1067.890909,0,3119632.733
4886,1.313527373,172.1404959,2837.748221,1057.239669,0,3206091.406
4887,0.589190529,55.11570248,2674.464168,1048.694215,0,93020.69889
4888,0.498990348,21.14545455,2516.486083,1048.586777,0,3317181.866
4889,0.459205826,3.727272727,2364.87755,1049.309091,0,3243056.902
4890,0.633202971,8.26446281,2220.760118,1049.892562,0,3101842.215
4891,0.652175919,31.96694215,2079.338762,1049.256198,0,3117000.68
4892,0.763188354,75.0661157,1940.561477,1047.033058,0,3116806.928
4893,0.731754903,165,1812.814282,1045.057851,0,3115118.24
4894,0.857045157,58.47933884,1694.469499,1043.163636,0,3118247.584
4895,0.631741984,15.96694215,1555.781852,1042.661157,0,3115042.921
4896,0.283751672,6.280991736,1427.866156,1042.818182,0,3125331.584
4897,0.280409249,4.554545455,1301.218598,1042.818182,0,3114011.073
4898,0.693853367,3.404958678,1182.606803,1042.818182,0,3116088.524
4899,0.513731213,7.305785124,1087.958321,1042.198347,0,3115405.028
4900,0.538341414,292.6446281,1013.791943,1040.53719,0,3115523.424
4901,0.443258308,642.4727273,940.0682373,1040.752066,0,3110096.552
4902,2.813886735,549.9669421,877.2336671,1041.354545,0,0
4903,7.781903192,8.900826446,677.2336671,1038.165289,0,1929179.593
4904,1.100809255,762.0495868,477.2336671,1016.520661,0,13608.76536
4905,0.435593444,164.1652893,277.2336671,1001.14876,1,14176.32324
4906,0.866278168,19.80909091,77.23366708,1000.016529,1,1916304.596
4907,0.920369257,139031.8182,0,998.6363636,1,23445.32544
4908,0.732551949,7.148760331,42.0874899,996.7603306,1,23445.32544
4909,0.905318321,94.73553719,231.4352476,998.9834711,1,13860.00465
4910,4.167637132,109.7363636,390.7450669,1000.603306,1,1904970.285
4911,6.068754604,96.24793388,572.2802483,1006.372727,1,1885064.65
4912,0.987304999,76.80991736,763.1039627,1028.14876,0,1885699.615
4913,0.940458043,22.80991736,957.6798177,1036.892562,0,1903558.256
4914,0.755150518,18.56363636,1154.11161,1039.371901,0,1897476.475
4915,0.924452204,31.09090909,1334.647119,1040.763636,0,1889610.822
4916,1.154211097,13.8677686,1462.669471,1040.520661,1,1889545.63
4917,0.627299044,82.92561983,1595.542239,1040.991736,1,1889937.289
4918,0.733080761,53.7768595,1731.984577,1040.669421,1,1882297.356
4919,0.580340015,4.754545455,1879.445671,1039.909091,0,1882297.356
4920,0.732644489,16.76033058,2035.893289,1041.109091,0,2003060.819
4921,1.143838356,22.18181818,2199.41059,1040.421488,0,131950.5188
4922,1.041581156,272.3884298,2368.533807,1038.553719,0,3249108.76
4923,0.91960048,259.3454545,2542.144341,1035.975207,0,3131647.169
4924,0.926945312,134.6446281,2719.382891,1035.845455,0,3133382.204
4925,0.854070599,194.446281,2899.58424,1037.355372,0,3127934.878
4926,0.852141618,161.7438017,3082.228775,1039.066116,0,3136715.533
4927,0.613561114,57.00826446,3264.343609,1041.942149,0,3556231.237
4928,0.609201705,13.74545455,3444.403362,1044.132231,0,3536898.352
4929,1.152257959,11.66942149,3626.553438,1045.863636,0,426540.9233
4930,1.178266667,10.99173554,3810.494084,1047.710744,0,4844642.758
4931,0.74855293,20.03305785,3995.978038,1049.272727,0,4461604.7
4932,0.320689947,2.763636364,4182.799996,1049.471074,0,4461805.414
4933,1.07314795,8.487603306,4370.788387,1049.881818,0,1307520.657
4934,1.529242527,16.09090909,4559.798948,1047.975207,0,1307520.657
4935,1.490694766,18.53719008,4544.107356,1043.677686,0,1307520.657
4936,1.203359411,27.55454545,4407.637023,1038.338843,0,4916776.637
4937,1.324301444,50.56198347,4276.168448,1034.181818,0,3608103.651
4938,0.734934053,261.0743802,4150.176992,1030.322314,0,3608338.157
4939,0.487010993,24,4030.176364,1026.92562,0,497958.0789
4940,1.11386168,61.79338843,3916.717247,1026.454545,0,500104.0363
4941,0.855338196,10.73636364,3810.384031,1028.181818,0,500104.0363
4942,0.271183894,209.9669421,3711.789182,1027.190909,0,497746.222
4943,0.468097798,250.8512397,3621.564772,1026.793388,0,3997920.049
4944,0.266044566,4.198347107,3540.350811,1027.702479,0,0
4945,0.297659677,9.590909091,3468.780237,1028.826446,0,0
4946,1.321905766,4.157024793,3407.460755,1029.136364,0,0
4947,1.086585259,5.157024793,3356.954165,1032.247934,0,0
4948,0.375080318,3.495867769,3317.754321,1032.53719,0,0
4949,0.5965454,2.945454545,3290.265369,1030.272727,0,0
4950,0.701560493,5.297520661,3274.782232,1029.190909,0,0
4951,0.607907669,163.231405,3271.153628,1027.272727,0,3110357.429
4952,0.506540514,103.8347107,3271.475376,1025.090909,0,0
4953,0.797154834,17.72727273,3280.381625,1025.07438,0,0
4954,1.379913087,13.15454545,3301.402137,1025.214876,0,0
4955,1.108505573,5.537190083,3334.307805,1025.427273,0,0
4956,1.618759954,8.107438017,3378.751397,1026.727273,0,0
4957,0.760512398,831.8347107,3434.285002,1024.264463,0,0
4958,0.659679587,16.18181818,3500.380828,1020.413223,0,0
4959,0.503541607,2.863636364,3576.453328,1022.163636,0,3110357.429
4997,2.267871637,52.38842975,10075.50974,1135.69697,0,0
4998,3.43544346,19.36363636,9886.330169,1139.404959,0,0
4999,3.642034371,29.78512397,9697.584845,1148.677686,0,0
5000,2.780793681,25.11570248,9509.299629,1158.380165,0,0
5001,3.425781911,8.827272727,9321.502403,1166.487603,0,0
5002,3.405408237,5.305785124,9134.223265,1173.072727,0,0
5003,1.711058132,3.338842975,8947.494748,1181.438017,0,0
5004,1.956028152,3.404958678,8761.352057,1184.280992,0,2484100.854
5005,2.002896288,6.636363636,8575.83334,1180.950413,0,4480.619307
5006,0.812255695,146.8099174,8390.979984,1174.209091,0,4480.619307
5007,1.004437515,6.181818182,8206.836948,1170.495868,0,4506.984672
5008,1.397264939,13.32231405,8023.453141,1170.355372,0,2481621.589
5009,1.22647139,14.09090909,7840.881833,1168.46281,0,2481196.587
5010,0.569341081,110.5454545,7659.181126,1167.845455,0,2482376.083
5011,0.284320931,3.198347107,7478.41448,1167.917355,0,2481172.613
5012,0.65038574,3.570247934,7298.651296,1168.289256,0,2480965.56
5013,0.742196711,87.03305785,7119.967581,1168.586777,0,2479620.234
5014,0.4297619,191.1636364,6942.446684,1166.85124,0,0
5015,0.577983827,231.6198347,6766.180131,1165.245455,0,0
5016,0.941611454,277.7438017,6591.268556,1164.123967,0,0
5017,2.359704523,112.5950413,6417.822745,1162.884298,0,0
5018,2.625607897,10.54545455,6245.964809,1162.123967,0,0
5019,3.167590946,14.59504132,6075.829491,1159.863636,0,0
5020,3.134400292,15.80991736,5907.565625,1155.024793,0,0
5021,2.579332345,23.17355372,5741.337756,1148.272727,0,2479620.234
5022,2.310015721,32.04545455,5577.32793,1142.504132,0,0
5023,1.703626029,13.89256198,5415.737664,1137.945455,0,0
5024,1.042924448,192.0661157,5256.79009,1134.694215,0,0
5025,1.943677966,177.9090909,5100.732267,1131.661157,0,0
5026,1.768753306,235.3884298,4947.837636,1127.545455,0,0
5027,0.949479577,8.709090909,4798.408578,1120.280992,0,2492438.566
5028,0.69625196,6.454545455,4652.779007,1120.409091,0,2506910.336
5029,0.273220329,7.545454545,4510.887698,1120.421488,0,2519784.82
5030,0.482076371,2.669421488,4372.710018,1118.975207,0,2496148.891
5031,0.567077339,4.236363636,4239.466709,1118.206612,0,2510230.367
5032,1.408084785,10.69421488,4111.637515,1117.381818,0,2507615.67
5033,1.521045928,17.59504132,3989.742865,1114.107438,0,2495196.771
5034,1.516210926,18.33057851,3874.342939,1109.008264,0,2509267.817
5035,2.483952713,20.15454545,3766.034822,1103.768595,0,2506156.834
5036,2.210919468,801.3801653,3665.447225,1097.745455,0,2492617.319
5037,1.150097722,22.36363636,3573.232211,1088.669421,0,2496981.473
5038,0.748351308,2.79338843,3490.053511,1085.983471,0,2493177.309
5039,0.711212067,18.19008264,3416.571174,1089.082645,0,2497138.303
5040,0.482057986,20.14545455,3353.422678,1087.297521,0,2496970.149
5041,0.567503345,20.33884298,3300.581092,1085.972727,0,5599957.494
5042,1.677849543,8.231404959,3243.813132,1083.743802,0,3117859.135
5043,2.419110478,13.66115702,3198.564011,1081.008264,0,3114230.612
5044,3.094381677,23.21818182,3050.271171,1073.165289,0,3113734.526
5045,2.458828582,59,2904.595685,1064.9,0,3116765.461
5046,0.514567272,32.33884298,2730.681181,1053.528926,0,3209001.511
5047,0.611574526,7.314049587,2560.578711,1050.595041,0,3299822.475
5048,0.462612706,7.890909091,2395.100615,1050.512397,0,3336548.35
5049,0.490998516,3.363636364,2235.274161,1050.581818,0,3276091.487
5050,0.562322766,6.628099174,2082.401065,1051.033058,0,3136498.214
5051,0.710664282,6.231404959,1937.917406,1050.157025,0,3150718.686
5052,0.873159111,5.247933884,1796.496049,1048.619835,0,3116137.791
5053,0.941597553,12.77272727,1658.169839,1046.719008,0,3122533.182
5054,0.838072072,243.214876,1532.985319,1043.854545,0,3127558.109
5055,0.892485303,26.56198347,1411.626786,1041.165289,0,3113262.204
5056,0.860611788,15.83471074,1273.546415,1039.768595,1,3119871.097
5057,0.909659053,30.48181818,1146.427138,1040.214876,0,3116957.635
5058,1.070392469,15.52892562,1019.838704,1040.645455,1,3139598.335
5059,1.003274274,5.429752066,908.3861735,1041.818182,0,3124954.482
5060,0.596223781,6.049586777,830.8188115,1042.305785,0,3116687.446
5061,1.032256222,3.918181818,749.9214643,1042.785124,0,3112742.112
5062,3.216248759,138.7520661,705.9294514,1041.572727,0,48391.88694
5063,6.160694842,703.7438017,676.97515,1035.305785,0,1941574.287
5064,2.311919828,96,487.4882805,1018.380165,0,60577.10538
5065,0.375115524,37.51239669,294.5358329,1003.92562,0,48503.38446
5066,1.057856081,54.45454545,120.6592043,1001.132231,1,1937505.192
5067,0.633161425,88457.6281,0,999.1363636,1,10497.54011
5068,0.711282772,50603.5124,0,996.4958678,1,19987.54944
5069,0.872454926,169.0909091,137.0574383,997.3471074,1,13860.00465
5070,6.579441358,60.49090909,337.0574383,999.0743802,1,19914.65136
5071,5.213592408,51.00826446,537.0574383,1009.463636,1,1897416.031
5072,0.270501723,39.61983471,737.0574383,1033.487603,0,1900936.078
5073,0.336458787,21.0661157,937.0574383,1038.231405,0,1889979.289
5074,0.414234897,2.072727273,1137.057438,1038.421488,0,1893492.423
5075,0.47258195,52.54545455,1337.057438,1039.390909,0,1891517.733
5076,0.542158332,183.0330579,1537.057438,1038.413223,0,1884901.608
5077,0.227863809,71.04132231,1737.057438,1038.628099,1,1882297.356
5078,0.429441447,9.41322314,1877.89687,1039.867769,0,1882297.356
5079,0.540005794,2.209090909,2014.823669,1040.487603,0,1882423.457
5080,0.547134501,14.76033058,2161.494823,1040.872727,0,1882353.523
5081,0.706572248,40.76859504,2316.161766,1039.330579,0,2003967.585
5082,0.556826521,70.89256198,2477.327347,1037.024793,0,3240030.95
5083,0.224888488,650.6090909,2643.803366,1034.520661,0,3117976.051
5084,0.829457133,272.2396694,2814.647703,1034.109091,0,3123829.65
5085,1.047968153,10.09090909,2989.111431,1035.446281,0,3127847.377
5086,0.818196067,7.20661157,3163.207557,1038.826446,0,3129544.551
5087,0.583441601,7.173553719,3331.173306,1041.561983,0,3553299.682
5088,0.542589603,15.64545455,3502.506122,1043.421488,0,3582348.213
5089,1.044480942,14.33057851,3676.735328,1044.554545,0,3572297.13
5090,1.495676664,29.57024793,3853.468077,1044.338843,0,4848628.058
5091,1.694009292,27.7768595,4032.375201,1044.371901,0,4430959.581
5092,1.674457708,9.536363636,4213.179714,1045.264463,0,3162141.838
5093,1.67389034,4.148760331,4395.647488,1046.745455,0,1313147.87
5094,1.895872914,9.669421488,4547.757441,1046.140496,0,1309969.971
5095,1.45172196,19.47933884,4402.323274,1041.181818,0,4418685.527
5096,1.389974752,25.6,4261.314665,1036.082645,0,4935359.484
5097,1.157953003,50.28099174,4125.185468,1032.072727,0,3631392.971
5098,0.231640281,296.1818182,3994.43458,1028.446281,0,497746.222
5099,0.263667555,6.380165289,3869.607225,1026.123967,0,498573.9988
5100,0.482139343,8,3751.294782,1025.818182,0,498408.3488
5101,0.566568657,83.63636364,3640.132554,1025.380165,0,3613736.954
5102,0.333508482,254.9669421,3536.794803,1025.527273,0,4000524.164
5103,0.596953124,270.0743802,3441.986337,1026.528926,0,3997986.261
5104,0.0045073,2.041322314,3356.43001,1027.917355,0,3110357.429
