ID_fishnet,slope_mean,flowacc_mean,NEAR_DIST,elevation_mean,inundation_reclass,impervious_area
"2988",0.720213214720576,107,768.179141646529,996.95867768595,1,1145226.59813626
"2989",0.472997077733032,118,568.316174893182,994.933884297521,1,1144905.31846654
"2990",0.861320908503099,128.7,368.453208139801,995.520661157025,1,1535130.70530738
"2991",0.63981889643945,157.801652892562,168.590241386489,995.854545454545,1,556011.013127828
"2992",0.62424177916582,103402.636363636,0,994.099173553719,1,376731.994521618
"2993",0.636987654138202,38822.9090909091,0,991.710743801653,1,116169.363972843
"2994",1.38036281683228,57.4818181818182,152.800296578851,992.02479338843,1,227929.459267943
"2995",6.39982716554453,67.4710743801653,336.97840086797,994.654545454545,1,228618.30743465
"2996",10.0862553494036,53.2066115702479,528.978118366454,1003.4132231405,1,289845.182934016
"2997",3.86721030197853,19.9504132231405,725.31459158733,1030.67768595041,0,296870.719701708
"2998",0.792238134983157,3.44628099173554,923.225142545671,1051.04132231405,0,298057.082773615
"2999",1.40015510212291,15.1545454545455,1118.23260534109,1055.45454545455,0,302278.994062658
"3000",0.568053636669127,8.34710743801653,1262.76097677094,1054.63636363636,0,299492.551465349
"3001",0.441349483225956,6.35537190082645,1411.09235984804,1055.45454545455,0,296827.284395452
"3002",0.789355462740275,11.9669421487603,1570.53903867304,1055.14049586777,0,341348.574289091
"3003",0.80469157370654,17.7363636363636,1738.39123788939,1053.48760330579,0,3409328.43241211
"3004",0.482304228731423,73.495867768595,1912.43701071307,1051.26363636364,0,3367396.11515279
"3005",0.316644159230319,8.38842975206612,2090.71984825864,1049.52892561983,0,3998238.93830887
"3006",0.49372533283943,29.2396694214876,2271.36354639596,1049.32231404959,0,3740585.82006665
"3007",0.54320236129209,87,2440.35834630487,1048.38842975207,0,628068.509464319
"3008",0.984863367947665,109.690909090909,2613.24475866791,1046.53719008264,0,628068.509464319
"3009",0.690028152189964,167.239669421488,2789.75760219965,1044.24545454545,0,0
"3010",0.503069031829676,132.702479338843,2969.25020659361,1041.45454545455,0,0
"3011",0.721029661903697,12.5371900826446,3134.04376670358,1040.35537190083,0,0
"3012",1.45969307422638,52.4909090909091,3277.92535847597,1039.63636363636,0,0
"3013",0.69766946814277,147.528925619835,3427.44204617176,1036.36363636364,0,0
"3014",0.435227740402064,11.4132231404959,3581.88823164435,1033.57851239669,0,0
"3015",0.789866647937081,10.900826446281,3740.65336914804,1033.46280991736,0,22790.9500900954
"3016",0.598894576592879,31.7818181818182,3903.2104673262,1032.21487603306,0,0
"3017",0.56262635642832,169.421487603306,4069.10509527231,1030.55454545455,0,0
"3018",0.754469381876228,319.272727272727,4237.94532769092,1029.71074380165,0,0
"3019",1.00170335789357,330.272727272727,4409.39280679591,1028.70247933884,0,0
"3020",0.72389654876772,338.355371900826,4583.15494487692,1026.76033057851,0,0
"3021",1.23215187083591,333.909090909091,4758.97820680826,1025.38016528926,0,0
"3022",0.694740597374183,8.72727272727273,4936.64237078222,1028.07272727273,0,0
"3023",0.618209143808065,3.74380165289256,5115.9556508172,1030.37190082645,0,0
"3024",0.452633317344445,443,5296.75056475711,1029.82644628099,0,0
"3025",0.421440404111689,424.709090909091,5478.88043941287,1028.04958677686,0,0
"3026",0.861650644747679,6.98347107438016,5662.21645590375,1027.50909090909,0,0
"3027",1.07217111863381,40.4793388429752,5721.07321042862,1026.29752066116,0,0
"3028",0.822914502837441,18.0578512396694,5698.16033000208,1024.07438016529,0,0
"3029",0.598070428588174,2.12727272727273,5682.19883616675,1022.71900826446,0,0
"3030",0.888083733802985,6.64462809917355,5673.24740171448,1022.20909090909,0,0
"3031",0.867312919502416,455.198347107438,5671.15362750646,1020.66115702479,0,3110357.42910623
"3032",1.19667517449245,256.727272727273,5671.33922000663,1018.01652892562,0,0
"3033",1.58061913665661,12,5676.48139393681,1017.14049586777,0,0
"3034",1.49613920341838,11.4545454545455,5688.6548043484,1019,0,0
"3035",1.033549770836,32.6446280991736,5707.81446355446,1019.26363636364,0,0
"3036",0.951523572945398,26.1900826446281,5733.89033882641,1018.9173553719,0,0
"3037",0.839429019403852,30.0909090909091,5766.78861109129,1018.1652892562,0,0
"3038",0.758085515824231,21.7454545454545,5806.3933170547,1017.13223140496,0,0
"3039",0.630725676363165,74.1515151515152,5852.56830969642,1015.67272727273,0,3110357.42910623
"3117",1.75418955087662,2.21428571428571,5620.62898155278,,0,2480118.12311245
"3118",0.854422914981842,1283.4,5474.61539923694,1086.2,0,114804.246291054
"3119",0.694383691657673,3.26363636363636,5332.02995520646,1083.48181818182,0,224835.569860512
"3120",1.06360007047653,18.24,5190.60859896878,1084.8,0,117750.375025127
"3121",1.21208553151651,34.2818181818182,5050.20264811893,1082.17,0,823199.238354735
"3122",0.70842169306495,41.1454545454545,4913.76266847193,1078.23636363636,0,706664.441850733
"3123",0.767626612294804,6.87272727272727,4781.79676869159,1075.29090909091,0,706159.618157482
"3124",0.994064700603485,10.73,4654.68550087655,1073.44545454545,0,734862.021905557
"3125",0.773705977201462,43.5818181818182,4528.92561474338,1070.47,0,728451.51203021
"3126",0.68837505904111,138.172727272727,4366.19058840079,1067.48181818182,0,0
"3127",0.560818498784846,146.836363636364,4180.03908921996,1065.39090909091,0,0
"3128",1.60940712690353,157.33,3995.22631656506,1063.09090909091,0,0
"3129",1.80606157129461,171.609090909091,3811.94698989128,1059.75,0,698634.762436766
"3130",0.919305401498621,213.372727272727,3630.43336075852,1053.37272727273,0,698634.762436766
"3131",0.649927781928669,1612.11818181818,3450.9640566189,1048.90909090909,0,0
"3132",0.698413385044445,35.8181818181818,3273.87529592114,1046.26363636364,0,24208.5659116204
"3133",0.716843527555466,9.78,3099.57512998313,1046.26363636364,0,723465.402181871
"3134",0.17942490902814,2.37272727272727,2928.56151029428,1048.51,0,702583.686666522
"3135",0.04114879749038,5.40909090909091,2761.44510225069,1049.93636363636,0,718082.520161832
"3136",0,1.62727272727273,2598.9777963483,1050,0,718965.490138172
"3137",0,3.65,2442.0876558958,1050,0,718690.507486921
"3138",0.329378165440126,11.0909090909091,2291.92029796977,1050,0,717386.057340108
"3139",0.0515461173924533,4.31818181818182,2149.6923194373,1049.46363636364,0,715259.737413502
"3140",0.497771538929506,2.55454545454545,2010.33518258351,1048.99090909091,0,714460.637269663
"3141",1.14529672145844,8.94,1870.97804573173,1048.38181818182,0,878618.183722853
"3142",1.55477697036483,24.3727272727273,1731.62090887862,1046.4,0,631285.816016502
"3143",1.86898358735171,80.2818181818182,1592.26377202617,1041.09090909091,0,797477.599167248
"3144",6.03823806914416,87.4,1452.90663517372,1037.65454545455,1,763006.356720979
"3145",2.57510766007684,98.7272727272727,1313.54949832061,1024.79090909091,1,1346179.97228744
"3146",2.37476186871529,107.72,1139.611088694,1009.47272727273,1,1193448.87763323
"3147",0.325151344320991,25.6363636363636,944.36859467573,1001.47,1,1217974.31045303
"3148",0.561853449453007,4.90909090909091,751.631992231115,997.118181818182,1,1185894.15128713
"3149",0.367115833000703,9.68181818181818,560.913842791206,996.836363636364,1,1186373.92985779
"3150",0.269137980341911,18.01,361.050876037825,996.763636363636,1,17328.0942184546
"3151",0.63850714022463,6.94545454545455,161.187909284443,996.2,1,23145.2870661035
"3152",0.781435156410391,141950.609090909,0,995.145454545455,1,19120.4894994951
"3153",1.21543869972229,43.9,31.2727253668927,992.354545454545,1,140636.06565931
"3154",4.2970102417469,27.22,231.135692120239,993.190909090909,1,231930.24088792
"3155",9.5924578666687,18.1545454545455,399.747122947509,999.55,1,91294.1752286098
"3156",6.44692491997372,8.32727272727273,583.881735402257,1019.82727272727,1,304897.280446
"3157",0.637783476439389,22.6909090909091,775.911077100908,1047.62727272727,0,295795.70507523
"3158",0.436061891100623,8.65454545454545,969.292501725552,1054.3,0,295287.153725767
"3159",0.522885187864304,3.11,1160.08248024025,1055.59090909091,0,301594.690710995
"3160",0,2.08181818181818,1353.53417689371,1056.6,0,287624.503921689
"3161",0.314085370844061,3.55454545454545,1545.53387739402,1056,0,286217.412950948
"3162",0.436006734587929,9.88181818181818,1692.85767419843,1055.73636363636,0,3427518.06898991
"3163",0.704907494187355,32.47,1849.64275714719,1054.44545454545,0,3404060.25919947
"3164",0.645924659750678,28.7272727272727,2014.09770196026,1052.64,0,3408847.47704516
"3165",0.616103045506911,14.3636363636364,2184.49096519444,1051.39090909091,0,3180011.77774122
"3166",0.722143852710724,50.7090909090909,2359.53639535199,1050.9,0,3772919.99957885
"3167",0.783419480107047,21.6272727272727,2537.93344375841,1049.55454545455,0,628068.509464319
"3168",0.880590211749077,95.68,2716.02457969867,1047.57272727273,0,628068.509464319
"3169",0.953622662479227,69.4363636363636,2886.25862109632,1045.43,0,628068.509464319
"3170",0.405163432251323,34.4545454545455,3060.09609950051,1043.01818181818,0,3738425.93857055
"3171",0.35460149212317,26.6909090909091,3236.95651013475,1041.28181818182,0,3738425.93857055
"3172",1.06655079364777,69.24,3416.37040714692,1040.46363636364,0,3740407.16878043
"3173",1.17955677130006,49.0636363636364,3560.57027057208,1038.84,0,0
"3174",0.639863898537376,11.6090909090909,3709.47772278093,1036.08181818182,0,0
"3175",0.959678933295337,12.1454545454545,3863.00262748218,1035.35454545455,0,22681.3848562704
"3176",0.8463362377882,32.07,4020.61607518804,1033.92727272727,0,0
"3177",0.365577067028392,272.036363636364,4181.85580193611,1032,0,0
"3178",0.44421010017395,7.05454545454545,4346.31824333112,1031.08181818182,0,0
"3179",0.697628539800644,17.9,4513.65113809643,1030.37272727273,0,0
"3180",0.579078888351267,28.9,4683.54683125571,1029.05454545455,0,0
"3181",0.741850728392601,39.4,4855.7363236374,1027.59090909091,0,0
"3182",0.854954881559719,420.836363636364,5029.98405254111,1027.61,0,0
"3183",0.54294850284403,447.063636363636,5206.08335439841,1028.81818181818,0,0
"3184",0.422923115166751,488.4,5383.85254414257,1029.41818181818,0,0
"3185",0.309659584760666,9.62,5563.13154088564,1027.62727272727,0,0
"3186",0.560511488264257,25.4,5553.72530476222,1027.78,0,0
"3187",0.567048069563779,19.7727272727273,5522.88124334405,1027.39090909091,0,0
"3188",0.812450441447171,3.77272727272727,5499.14263275711,1025.93636363636,0,0
"3189",1.06868155419827,11.4,5482.60176948246,1024.31818181818,0,0
"3190",0.767994176799601,463.409090909091,5473.32391057368,1021.27,0,0
"3191",1.09633703556928,241.681818181818,5471.15362750646,1018.90909090909,0,3110357.42910623
"3192",1.60669462464072,12.8363636363636,5471.34600417328,1019.20909090909,0,1612.93848078964
"3193",1.2120953196829,5.32727272727273,5476.67595944001,1021.67272727273,0,0
"3194",0.883940152525902,7.32,5489.29248920419,1023.7,0,0
"3195",0.752223928408189,22.2545454545455,5509.14553259931,1023.05,0,0
"3196",0.584649356928739,23.3636363636364,5536.15723825509,1021.5,0,0
"3197",0.698764189264991,23.9818181818182,5570.22346356136,1020.42727272727,0,0
"3198",0.898703227639198,42.98,5611.21572400624,1019.34545454545,0,0
"3199",0.8073277823627,23.1,5658.98351019512,1017.41,0,3110389.37532224
"3277",1.20831200299841,6.27272727272727,5487.73859580853,,0,2479620.23427144
"3278",0.724755334460046,1260.09090909091,5338.09128033774,1084.35064935065,0,2594659.86100481
"3279",0.988692001862959,2.8595041322314,5191.83610474262,1083.57024793388,0,2711739.10163349
"3280",1.8300745790655,6.86363636363636,5049.18724273204,1086.45454545455,0,139473.061634988
"3281",1.64156344114256,13.6115702479339,4907.76588649422,1084.67272727273,0,829708.003026853
"3282",0.799809374592521,8.23140495867769,4767.42017825305,1079.80991735537,0,711329.53139808
"3283",0.85576231716093,14.6363636363636,4631.28620698563,1076.38842975207,0,711673.579402018
"3284",1.10035423798995,21.6909090909091,4499.92541116143,1073.53719008264,0,749919.865831994
"3285",0.922293055648646,37.4628099173554,4373.76788147443,1070.17272727273,0,743696.551406015
"3286",0.620713728518525,41.9834710743802,4246.48449019501,1066.82644628099,0,1467.28278968525
"3287",0.550612708753791,8.03305785123967,4109.49318400898,1064.52892561983,0,0
"3288",1.68870249119672,16.5545454545455,3921.35700524493,1062.79338842975,0,699311.816757102
"3289",1.64449284983075,29.8595041322314,3734.4540826941,1059.49090909091,0,698634.762436766
"3290",1.08450989831578,83.3801652892562,3548.97926577739,1053.52066115702,0,0
"3291",0.473220704015621,1434.5867768595,3365.16869741846,1048.79338842975,0,0
"3292",0.73515047317694,16.495867768595,3183.31068154715,1046.62809917355,0,0
"3293",0.735480234297839,5.50909090909091,3003.75988195118,1047.76859504132,0,698634.762436766
"3294",0.809226671033654,5.59504132231405,2826.95595324486,1049.57272727273,0,708676.919620159
"3295",0.508230027581049,23.1322314049587,2653.44803882679,1049.74380165289,0,717988.920983207
"3296",0.101853263279623,7.35537190082645,2483.92693691279,1049.2479338843,0,715412.540502741
"3297",0,1.42727272727273,2319.26703100098,1049.97520661157,0,720704.858823957
"3298",0.251999428942184,4.09090909090909,2160.58003653077,1050,0,715688.746276722
"3299",0.31464470959892,11.6446280991736,2009.28161973937,1049.92561983471,0,717124.626360015
"3300",0.888331855624175,9.95867768595041,1866.87930641242,1048.85950413223,0,714314.410809368
"3301",0.992668431997299,13.0272727272727,1727.5221695593,1047.26446280992,0,746672.188507067
"3302",0.880876991374434,17.6942148760331,1588.16503270685,1044.74545454545,0,51158.1730018593
"3303",3.31498671809504,6.55371900826446,1448.80789585441,1041.65289256198,0,33302.2839773955
"3304",5.40747889014315,16.8677685950413,1309.45075900129,1036.79338842975,1,161073.518643853
"3305",3.88144419508532,37.6115702479339,1170.09362214884,1019.13223140496,1,158863.021501383
"3306",1.76235313632272,39.6454545454545,1030.7364852964,1005.68595041322,1,197307.573661267
"3307",0.458403278973477,133.545454545455,900.938207335244,997.954545454545,1,221397.33919581
"3308",0.383335315984143,157.355371900826,711.920277341211,996.074380165289,1,24108.3560001071
"3309",0.613487908662843,24.6776859504132,517.801428640547,995.570247933884,1,27140.1016132616
"3310",0.479404642907056,3.33636363636364,318.177511206703,996.02479338843,1,3031.74561315448
"3311",0.628583334201624,13.2561983471074,119.814597496267,996.563636363636,1,0
"3312",0.641595238496449,141968.198347107,0,994.909090909091,1,15475.4407417985
"3313",2.57638928811412,37.6446280991736,38.6750574688688,992.504132231405,1,140636.06565931
"3314",8.97932608994571,24.8545454545455,238.538024222216,995.413223140496,1,140636.06565931
"3315",8.23183265205257,15.1239669421488,438.400990975562,1011.27272727273,1,0
"3316",2.4311639282329,4.75206611570248,638.263957728909,1036.20661157025,0,317286.032409441
"3317",0.104528452739243,3.06611570247934,838.126924482256,1053.46280991736,0,310526.806212771
"3318",0.441768209796306,2.9504132231405,1028.75794906682,1054.98347107438,0,322499.59160349
"3319",0.326498012109236,5.35454545454545,1216.33179535836,1055.82644628099,0,343491.852934804
"3320",0.191698205372519,5.41322314049587,1407.33192780923,1056.14545454545,0,302556.913985149
"3321",0.273148523874519,7.45454545454545,1600.53218451326,1055.90082644628,0,292978.223529446
"3322",0.391410012383106,14.3140495867769,1792.1397468418,1055.2479338843,0,3423580.80884477
"3323",0.89180532802235,10.2454545454545,1974.93102719146,1055.04958677686,0,3366643.03335008
"3324",0.667438050439535,9.00826446280992,2129.73326642987,1054.69090909091,0,3451196.59645651
"3325",0.463795589021415,29.6446280991736,2291.54424136053,1053.19008264463,0,3224242.70688793
"3326",0.620992109795247,20.0909090909091,2458.98073072709,1052.28099173554,0,3764836.61834119
"3327",0.854560035319368,80.4710743801653,2630.96892001059,1051.09917355372,0,628068.509464319
"3328",1.06231494275006,13.3272727272727,2806.67217217049,1049.34710743802,0,628068.509464319
"3329",1.23057242464428,30.404958677686,2985.1470392586,1047.80909090909,0,628068.509464319
"3330",1.18451943377818,17.7272727272727,3161.00134245468,1045.76033057851,0,628068.509464319
"3331",0.763750062008535,38.7520661157025,3332.51088480229,1043.46280991736,0,3740407.16878043
"3332",0.721605053814975,26.0727272727273,3507.03979270998,1041.52066115702,0,3740407.16878043
"3333",1.06940039524362,14.7768595041322,3684.15898380847,1040.82727272727,0,0
"3334",0.886172939430584,5.17355371900826,3843.24428674833,1039.43801652893,0,0
"3335",0.637831118481218,9.18181818181818,3991.62760935309,1037.51239669421,0,22112.5876868406
"3336",0.603495340455662,98.7,4144.35221667707,1035.65289256198,0,0
"3337",1.05141697688536,187.487603305785,4300.95566357087,1034.41818181818,0,0
"3338",0.716568592166112,173.545454545455,4461.02947133603,1032.90909090909,0,0
"3339",0.612020541321148,222.165289256198,4624.21325938314,1030.98347107438,0,0
"3340",0.343044452923389,233.181818181818,4790.18920214861,1029.38016528926,0,0
"3341",0.886644317887046,358.072727272727,4958.67693205631,1028.13223140496,0,0
"3342",0.653530269122321,380.752066115702,5129.42893903732,1029.79090909091,0,0
"3343",0.784807036730869,390.280991735537,5302.22647241325,1030.70247933884,0,0
"3344",0.371410857054813,38.0826446280992,5442.30634704652,1029.42148760331,0,0
"3345",0.437802644751289,3.7,5396.02176074451,1027.20661157025,0,0
"3346",0.427525474020272,3.44628099173554,5356.80906041587,1027.87272727273,0,0
"3347",0.794372557608549,4.79338842975207,5324.8244832181,1028.51239669421,0,0
"3348",1.30098435996978,9.74380165289256,5300.19888724982,1026.94214876033,0,0
"3349",0.669432025064122,398.009090909091,5283.03517986863,1023.56198347107,0,0
"3350",0.921019211288326,155.900826446281,5273.40622169912,1020.30909090909,0,0
"3351",1.24904404445128,24.8099173553719,5271.15362750646,1020.2479338843,0,3111764.69566778
"3352",0.779885151169517,8.54545454545454,5271.35330312627,1022.67768595041,0,1652.12809466286
"3353",0.479670585187013,2.12396694214876,5276.8852663011,1024.81818181818,0,0
"3354",0.439996599067341,6.83636363636364,5289.97831574298,1025.79338842975,0,0
"3355",0.496945808249072,12.6115702479339,5310.57652692778,1024.51818181818,0,0
"3356",0.432988575174789,19.3305785123967,5338.59302772572,1022.99173553719,0,0
"3357",0.531380352402522,33.1074380165289,5373.91179523883,1021.86776859504,0,0
"3358",0.881114957007495,12.3363636363636,5416.38998322059,1020.89256198347,0,0
"3359",0.924872089516033,26.4444444444444,5465.8606749219,1019.14545454545,0,3110357.42910623
"3437",1.3978769390872,2.41558441558442,5359.01853361063,,0,2480245.09268475
"3438",0.871737368835891,1237.03305785124,5205.67222026833,1085.19480519481,0,115410.333664946
"3439",1.19033199400941,4.88429752066116,5055.58768949414,1084.15702479339,0,227208.958496792
"3440",1.37791268121112,2.33636363636364,4909.06411726878,1087.95867768595,0,125548.575286597
"3441",2.13699618893221,12.0909090909091,4766.34453025762,1088.31818181818,0,3929078.67567341
"3442",1.1204200288481,22.4876033057851,4624.92317401967,1082.38842975207,0,3811573.80161433
"3443",0.992133601637911,32.6115702479339,4484.64530648315,1076.76033057851,0,3812099.5039217
"3444",1.01474875211716,48.1545454545455,4348.85735566969,1073.35537190083,0,3824190.71853509
"3445",1.03065633379723,58.6611570247934,4218.18409685534,1069.84545454545,0,3817834.6273893
"3446",0.75497787254901,107.611570247934,4093.11542104108,1066.46280991736,0,700531.709957556
"3447",0.626453430692026,58.6942148760331,3964.10063281129,1063.28099173554,0,700376.951919453
"3448",1.52100534872575,9.23636363636364,3834.17529566696,1061.70247933884,0,699976.949377261
"3449",1.64860455704129,7.98347107438016,3666.24531881871,1058.97272727273,0,3799222.78710099
"3450",1.10379604613485,527.03305785124,3477.13405995905,1053.90082644628,0,0
"3451",0.552616633166952,912.677685950413,3289.3111443119,1049.02479338843,0,0
"3452",0.731336930073982,7.70247933884298,3103.01052806168,1047.89256198347,0,0
"3453",0.691399338028648,1.82727272727273,2918.52374847779,1049.45454545455,0,3806980.69578588
"3454",1.23146965582509,17.3057851239669,2736.21771860282,1050.59090909091,0,3821340.75385989
"3455",1.05871083963016,35.2727272727273,2556.5590031844,1047.92561983471,0,3816329.38883269
"3456",0.818183920107597,20.8760330578512,2380.14715299924,1047.14049586777,0,3816711.27035282
"3457",0.175200836224989,4.60909090909091,2207.76063084238,1048.94214876033,0,3817776.70630838
"3458",0.459537810530544,6.29752066115702,2040.41994115543,1049.91818181818,0,707332.860575875
"3459",0.784301862736379,17.8595041322314,1879.47334895495,1049.61983471074,1,3817341.77258324
"3460",0.839879323628323,29.7851239669421,1726.70976211959,1047.71900826446,1,3817984.24656469
"3461",0.987009945240888,16.7,1584.06629338754,1045.42975206612,0,3828666.61338892
"3462",0.956265798777588,14.8925619834711,1444.70915653509,1043.16363636364,0,27985.1613897772
"3463",5.1544140247274,35.4793388429752,1305.35201968264,1040.60330578512,0,20443.0364307599
"3464",3.92478880113807,44.0909090909091,1165.99488283019,1032.51239669421,1,233702.322319741
"3465",3.57733412123909,49.0661157024793,1026.63774597708,1014.12396694215,1,228847.493551212
"3466",0,67.6818181818182,887.28060912463,1001.35537190083,1,185054.008473646
"3467",0.304339059128249,78.1818181818182,747.923472272183,996,1,173997.918261677
"3468",0.312358372467609,99.4132231404959,623.358061491811,995.512396694215,1,24108.3560001071
"3469",0.562485245141116,261.842975206612,459.154996710577,994.818181818182,1,27432.0560701753
"3470",0.87308942025358,469.381818181818,280.261705311832,994.636363636364,1,3031.74561315448
"3471",0.322110525832689,729.148760330579,80.7585547936369,995.6,1,16634.6136428888
"3472",0.88879125669968,141254.157024793,0,994.785123966942,1,15475.4407417985
"3473",7.02179331917408,24.7355371900826,47.2733727772053,993.01652892562,1,0
"3474",9.88875692107461,11.9727272727273,245.960706895783,1002.29752066116,1,1892951.1965077
"3475",3.36486951575792,4.24793388429752,445.803323077573,1029.08181818182,0,1907521.238134
"3476",0.95694626707676,5.05785123966942,645.66628983092,1049.89256198347,0,1913642.31326078
"3477",0.885495423285429,8.20661157024793,845.529256584266,1052.97520661157,0,2174620.58678245
"3478",0.793758042095121,10.8842975206612,1045.39222333765,1053.74380165289,0,2200793.18697219
"3479",0.789881343733181,16.7818181818182,1245.25519009096,1054.1652892562,0,2222400.27244719
"3480",0.505562664063509,15.0578512396694,1445.11815684431,1054.4,0,1912951.79022517
"3481",0.293098256115086,15.9586776859504,1644.98112359769,1054.65289256198,0,2179320.19489981
"3482",0.745120108127594,4.98347107438016,1844.84409035103,1054.63636363636,0,5268743.19930515
"3483",0.671199875528162,1.97272727272727,2039.39410377067,1055.57024793388,0,3371129.57549992
"3484",0.770313679679366,11.8595041322314,2231.64702162464,1056.48181818182,0,3413161.03475558
"3485",0.611489178227984,14.3471074380165,2410.46660279894,1054.51239669421,0,3186006.3851657
"3486",0.765005526956448,7.70247933884298,2570.16740061491,1053.68595041322,0,3833198.14117864
"3487",0.774565746468946,51.1157024793388,2735.17306420602,1052.82644628099,0,3802372.14473353
"3488",1.00290454246781,6.40909090909091,2904.57964516945,1051.62809917355,0,3801894.95038636
"3489",1.13017039949244,18.5123966942149,3077.66049770069,1051.14545454545,0,3819556.11553314
"3490",1.32761789107126,9.09090909090909,3253.82933834609,1049.35537190083,0,3820167.84859309
"3491",0.953415058861094,19.7190082644628,3432.36063475879,1046.85950413223,0,3823250.20744327
"3492",0.363533374396237,13.4,3606.53149944282,1043.80165289256,0,0
"3493",0.617888917115109,7.90082644628099,3778.99044280331,1042.34545454545,0,0
"3494",0.846697575297237,17.0082644628099,3954.04452138872,1041.18181818182,0,0
"3495",0.497456989012474,27.8595041322314,4125.94142512537,1038.4132231405,0,22112.5876868406
"3496",0.137214158339934,254.381818181818,4273.86908640073,1036.32231404959,0,0
"3497",0.222116366890836,118.074380165289,4425.89214642856,1035.02727272727,0,0
"3498",0.977483292749105,85.9090909090909,4581.60295267325,1034.89256198347,0,0
"3499",1.35437149400553,25.2892561983471,4740.63813637684,1033.76859504132,0,0
"3500",1.01163449464751,52.3388429752066,4902.67419519151,1031.86776859504,0,0
"3501",0.903349027308551,70.6727272727273,5067.42326911054,1029.12396694215,0,0
"3502",0.642934946481847,2.79338842975207,5234.62920486726,1029.02727272727,0,0
"3503",0.940644025310012,13.3223140495868,5303.94989199323,1031.5867768595,0,0
"3504",0.529600693667231,28.3719008264463,5248.83195807413,1030.0826446281,0,0
"3505",0.0634351806207137,10.1909090909091,5200.82583744405,1028.02479338843,0,0
"3506",0.650989386660994,7.55371900826446,5160.13002343458,1028.00909090909,0,0
"3507",1.33184310917027,6.91735537190083,5126.91859951729,1028.07438016529,0,0
"3508",1.01162163038884,153.512396694215,5101.33774547438,1025.60330578512,0,0
"3509",0.533801643956791,332.981818181818,5083.50265670502,1021.79338842975,0,0
"3510",1.05119363532579,31.2644628099174,5073.49502099414,1020.49090909091,0,0
"3511",0.702522872400678,4.27272727272727,5071.15362750646,1022.39669421488,0,3110357.42910623
"3512",0.15017502564044,6.07438016528926,5071.36117776852,1025.23140495868,0,0
"3513",0.287094095521722,4.52892561983471,5077.11105479317,1025.9173553719,0,0
"3514",0.308450174331665,14.8636363636364,5090.71793856509,1025.87603305785,0,0
"3515",0.293778941651021,21.198347107438,5112.11909068575,1024.6,0,0
"3516",0.293778941651021,21.404958677686,5141.21717735003,1023.47107438017,0,0
"3517",0.318241599670126,4.3801652892562,5177.88243705903,1022.23140495868,0,6934.78458656959
"3518",0.640241705287587,9.40909090909091,5221.95547657482,1021.77685950413,0,6934.78458656959
"3519",1.06578790667382,17.4848484848485,5273.25055982125,1020.15454545455,0,3117292.2136928
"3597",0.925663420648286,2.79220779220779,5234.77644138103,,0,2726554.01923241
"3598",1.18487386713343,1207.88429752066,5077.67939245174,1085.74025974026,0,268349.025507452
"3599",1.13571140342507,2.20661157024793,4923.69491680996,1085.40495867769,0,270977.294343965
"3600",1.30689223733815,8.68181818181818,4773.12426562639,1089.23966942149,0,134023.808665623
"3601",1.46733648914936,12.3553719008264,4626.30077669002,1086.86363636364,0,3234236.97946903
"3602",1.44180126475894,19.9338842975207,4483.50181778253,1082.61157024793,0,3112263.28991341
"3603",1.11770337278193,35.1735537190083,4342.08046154511,1077.28099173554,0,3114962.29154684
"3604",0.970120829343796,47.5181818181818,4201.87956680202,1073.04958677686,0,3113530.09835212
"3605",1.00148691126138,58.0247933884297,4066.48603451546,1069.64545454545,0,3108004.52160209
"3606",0.991401288627593,69.0743801652893,3936.60074733396,1066.17355371901,0,32.7498819510102
"3607",1.07637598691893,202.677685950413,3812.78667366944,1062.67768595041,0,0
"3608",1.86585735678673,129.290909090909,3681.78721936005,1059.76033057851,0,0
"3609",1.78229403692829,142.247933884298,3552.73074143316,1055.73636363636,0,3100588.02466423
"3610",0.755966590948341,1252.56198347107,3415.50416672806,1051.10743801653,0,0
"3611",0.736445998849948,12.5537190082645,3224.09293385038,1047.9173553719,0,33.1076977762568
"3612",0.563323763776417,3.49586776859504,3033.79000250036,1049.31404958678,0,33.1076977762568
"3613",1.21070508685979,4.77272727272727,2844.81779951516,1051.04958677686,0,3120687.17441954
"3614",1.25483431697877,29.297520661157,2657.46022465163,1050.17272727273,0,3130503.98310162
"3615",0.878210317004811,49.7933884297521,2472.0844198313,1046.6694214876,0,3119300.17842701
"3616",0.989493737043428,37.8347107438017,2289.17188344166,1044.95867768595,0,3117764.42728791
"3617",0.392162972688675,8.6,2109.3635165867,1047.71900826446,0,3117542.11326485
"3618",0.571845280730035,9,1933.52553080485,1049.76363636364,1,2261.4233547594
"3619",0.574188191043444,21.6776859504132,1762.84642310139,1048.80165289256,0,3122769.52126969
"3620",1.07617553846895,57.8264462809917,1598.9790632177,1046.86776859504,1,3142734.81671589
"3621",1.16038180047815,127.609090909091,1444.2439467679,1044.22314049587,0,3135265.44333278
"3622",1.04822752396922,156.214876033058,1301.25328036332,1041.28181818182,0,61480.2758041439
"3623",5.64844561115769,172.900826446281,1161.89614351088,1039.39669421488,0,48004.645485664
"3624",4.07527066853421,187,1022.53900665776,1030.6694214876,1,88634.9836861365
"3625",2.41076011500083,210.768595041322,883.181869805313,1011.51239669421,1,90969.83798728
"3626",0.28880852135745,214.336363636364,743.824732952865,1000.03305785124,1,35164.4462120758
